943,Pune,Maharashtra,West,18.51957,73.85535,2026-07-20 00:00:00,24.2,16.5
944,Pune,Maharashtra,West,18.51957,73.85535,2026-07-21 00:00:00,23.9,19.1
945,Pune,Maharashtra,West,18.51957,73.85535,2026-07-22 00:00:00,23.2,21.9
946,Pune,Maharashtra,West,18.51957,73.85535,2026-07-23 00:00:00,23.1,24.1
947,Pune,Maharashtra,West,18.51957,73.85535,2026-07-24 00:00:00,24,21.4
948,Pune,Maharashtra,West,18.51957,73.85535,2026-07-25 00:00:00,24.4,16.8
949,Pune,Maharashtra,West,18.51957,73.85535,2026-07-26 00:00:00,24.4,15.4
950,Pune,Maharashtra,West,18.51957,73.85535,2026-07-27 00:00:00,24.3,14.2
951,Pune,Maharashtra,West,18.51957,73.85535,2026-07-28 00:00:00,24.4,16.3
952,Pune,Maharashtra,West,18.51957,73.85535,2026-07-29 00:00:00,24.5,18.9
953,Pune,Maharashtra,West,18.51957,73.85535,2026-07-30 00:00:00,24.3,19.7
954,Pune,Maharashtra,West,18.51957,73.85535,2026-07-31 00:00:00,23.6,18.6
955,Pune,Maharashtra,West,18.51957,73.85535,2026-08-01 00:00:00,24.4,20.9
956,Pune,Maharashtra,West,18.51957,73.85535,2026-08-02 00:00:00,24.5,17.7
957,Pune,Maharashtra,West,18.51957,73.85535,2026-08-03 00:00:00,24,14.8
958,Pune,Maharashtra,West,18.51957,73.85535,2026-08-04 00:00:00,24.8,13.9
959,Pune,Maharashtra,West,18.51957,73.85535,2026-08-05 00:00:00,24.2,14
960,Pune,Maharashtra,West,18.51957,73.85535,2026-08-06 00:00:00,24.4,16.3
961,Pune,Maharashtra,West,18.51957,73.85535,2026-08-07 00:00:00,24.4,18.6
962,Pune,Maharashtra,West,18.51957,73.85535,2026-08-08 00:00:00,24.5,16.5
963,Nagpur,Maharashtra,West,21.14631,79.08491,2026-07-10 00:00:00,29.3,12.1
964,Nagpur,Maharashtra,West,21.14631,79.08491,2026-07-11 00:00:00,29.1,14.5
965,Nagpur,Maharashtra,West,21.14631,79.08491,2026-07-12 00:00:00,29.1,12.6
966,Nagpur,Maharashtra,West,21.14631,79.08491,2026-07-13 00:00:00,29.9,11.6
967,Nagpur,Maharashtra,West,21.14631,79.08491,2026-07-14 00:00:00,30.1,13.5
968,Nagpur,Maharashtra,West,21.14631,79.08491,2026-07-15 00:00:00,29.8,11.3
969,Nagpur,Maharashtra,West,21.14631,79.08491,2026-07-16 00:00:00,31,11.2
970,Nagpur,Maharashtra,West,21.14631,79.08491,2026-07-17 00:00:00,27.5,5.8
971,Nagpur,Maharashtra,West,21.14631,79.08491,2026-07-18 00:00:00,26.3,9.5
972,Nagpur,Maharashtra,West,21.14631,79.08491,2026-07-19 00:00:00,28,8
973,Nagpur,Maharashtra,West,21.14631,79.08491,2026-07-20 00:00:00,27.2,5.7
974,Nagpur,Maharashtra,West,21.14631,79.08491,2026-07-21 00:00:00,25.1,12.3
975,Nagpur,Maharashtra,West,21.14631,79.08491,2026-07-22 00:00:00,24.9,16.3
976,Nagpur,Maharashtra,West,21.14631,79.08491,2026-07-23 00:00:00,25.8,16.5
977,Nagpur,Maharashtra,West,21.14631,79.08491,2026-07-24 00:00:00,26.8,11.8
978,Nagpur,Maharashtra,West,21.14631,79.08491,2026-07-25 00:00:00,27.9,9.7
979,Nagpur,Maharashtra,West,21.14631,79.08491,2026-07-26 00:00:00,28.2,9.7
980,Nagpur,Maharashtra,West,21.14631,79.08491,2026-07-27 00:00:00,27.1,9.5
981,Nagpur,Maharashtra,West,21.14631,79.08491,2026-07-28 00:00:00,26.5,9.4
982,Nagpur,Maharashtra,West,21.14631,79.08491,2026-07-29 00:00:00,26.3,16.2
983,Nagpur,Maharashtra,West,21.14631,79.08491,2026-07-30 00:00:00,26.3,10.5
984,Nagpur,Maharashtra,West,21.14631,79.08491,2026-07-31 00:00:00,25.9,14
985,Nagpur,Maharashtra,West,21.14631,79.08491,2026-08-01 00:00:00,27.4,10.9
986,Nagpur,Maharashtra,West,21.14631,79.08491,2026-08-02 00:00:00,28.1,10.6
987,Nagpur,Maharashtra,West,21.14631,79.08491,2026-08-03 00:00:00,28.7,8.5
988,Nagpur,Maharashtra,West,21.14631,79.08491,2026-08-04 00:00:00,28.7,7.8
989,Nagpur,Maharashtra,West,21.14631,79.08491,2026-08-05 00:00:00,28.9,9.7
990,Nagpur,Maharashtra,West,21.14631,79.08491,2026-08-06 00:00:00,28.9,10.2
991,Nagpur,Maharashtra,West,21.14631,79.08491,2026-08-07 00:00:00,27.2,11.6
992,Nagpur,Maharashtra,West,21.14631,79.08491,2026-08-08 00:00:00,27,9.6
993,Nashik,Maharashtra,West,19.99727,73.79096,2026-07-10 00:00:00,25.4,20
994,Nashik,Maharashtra,West,19.99727,73.79096,2026-07-11 00:00:00,25.4,23
995,Nashik,Maharashtra,West,19.99727,73.79096,2026-07-12 00:00:00,25.6,24
996,Nashik,Maharashtra,West,19.99727,73.79096,2026-07-13 00:00:00,25.4,21.9
997,Nashik,Maharashtra,West,19.99727,73.79096,2026-07-14 00:00:00,25.1,18.3
998,Nashik,Maharashtra,West,19.99727,73.79096,2026-07-15 00:00:00,24.3,15.4
999,Nashik,Maharashtra,West,19.99727,73.79096,2026-07-16 00:00:00,24.9,14.7
1000,Nashik,Maharashtra,West,19.99727,73.79096,2026-07-17 00:00:00,24.2,14.3
1001,Nashik,Maharashtra,West,19.99727,73.79096,2026-07-18 00:00:00,24.1,15
1002,Nashik,Maharashtra,West,19.99727,73.79096,2026-07-19 00:00:00,23.5,13.2
1003,Nashik,Maharashtra,West,19.99727,73.79096,2026-07-20 00:00:00,23.6,18.2
1004,Nashik,Maharashtra,West,19.99727,73.79096,2026-07-21 00:00:00,23.4,20.2
1005,Nashik,Maharashtra,West,19.99727,73.79096,2026-07-22 00:00:00,23.1,26.5
1006,Nashik,Maharashtra,West,19.99727,73.79096,2026-07-23 00:00:00,22.7,28.2
1007,Nashik,Maharashtra,West,19.99727,73.79096,2026-07-24 00:00:00,23.2,22.1
1008,Nashik,Maharashtra,West,19.99727,73.79096,2026-07-25 00:00:00,23.3,17.4
1009,Nashik,Maharashtra,West,19.99727,73.79096,2026-07-26 00:00:00,23.6,14.8
1010,Nashik,Maharashtra,West,19.99727,73.79096,2026-07-27 00:00:00,24.1,15.9
1011,Nashik,Maharashtra,West,19.99727,73.79096,2026-07-28 00:00:00,24.5,16.8
1012,Nashik,Maharashtra,West,19.99727,73.79096,2026-07-29 00:00:00,24.4,18.6
1013,Nashik,Maharashtra,West,19.99727,73.79096,2026-07-30 00:00:00,24.2,16.6
1014,Nashik,Maharashtra,West,19.99727,73.79096,2026-07-31 00:00:00,23.2,20.2
1015,Nashik,Maharashtra,West,19.99727,73.79096,2026-08-01 00:00:00,23.5,21.1
1016,Nashik,Maharashtra,West,19.99727,73.79096,2026-08-02 00:00:00,24,18.4
1017,Nashik,Maharashtra,West,19.99727,73.79096,2026-08-03 00:00:00,24.4,16.4
1018,Nashik,Maharashtra,West,19.99727,73.79096,2026-08-04 00:00:00,24.4,14.9
1019,Nashik,Maharashtra,West,19.99727,73.79096,2026-08-05 00:00:00,24.1,14.2
1020,Nashik,Maharashtra,West,19.99727,73.79096,2026-08-06 00:00:00,24.6,17.8
1021,Nashik,Maharashtra,West,19.99727,73.79096,2026-08-07 00:00:00,24.2,19.3
1022,Nashik,Maharashtra,West,19.99727,73.79096,2026-08-08 00:00:00,24.4,16.6
1023,Aurangabad,Maharashtra,West,19.87757,75.34226,2026-07-10 00:00:00,26.8,18.4
1024,Aurangabad,Maharashtra,West,19.87757,75.34226,2026-07-11 00:00:00,26.6,20.3
1025,Aurangabad,Maharashtra,West,19.87757,75.34226,2026-07-12 00:00:00,26.9,20
1026,Aurangabad,Maharashtra,West,19.87757,75.34226,2026-07-13 00:00:00,26.8,18.1
1027,Aurangabad,Maharashtra,West,19.87757,75.34226,2026-07-14 00:00:00,26.4,18.1
1028,Aurangabad,Maharashtra,West,19.87757,75.34226,2026-07-15 00:00:00,26,14.7
1029,Aurangabad,Maharashtra,West,19.87757,75.34226,2026-07-16 00:00:00,26.8,13.8
1030,Aurangabad,Maharashtra,West,19.87757,75.34226,2026-07-17 00:00:00,25.9,14.7
1031,Aurangabad,Maharashtra,West,19.87757,75.34226,2026-07-18 00:00:00,24.4,12.7
1032,Aurangabad,Maharashtra,West,19.87757,75.34226,2026-07-19 00:00:00,24.6,11.6
1033,Aurangabad,Maharashtra,West,19.87757,75.34226,2026-07-20 00:00:00,25.1,15.2
1034,Aurangabad,Maharashtra,West,19.87757,75.34226,2026-07-21 00:00:00,24.2,16.3
1035,Aurangabad,Maharashtra,West,19.87757,75.34226,2026-07-22 00:00:00,23.6,19.1
1036,Aurangabad,Maharashtra,West,19.87757,75.34226,2026-07-23 00:00:00,23.6,22.1
1037,Aurangabad,Maharashtra,West,19.87757,75.34226,2026-07-24 00:00:00,25.1,20.1
1038,Aurangabad,Maharashtra,West,19.87757,75.34226,2026-07-25 00:00:00,25.6,16.8
1039,Aurangabad,Maharashtra,West,19.87757,75.34226,2026-07-26 00:00:00,25,14
1040,Aurangabad,Maharashtra,West,19.87757,75.34226,2026-07-27 00:00:00,24.9,13.5
1041,Aurangabad,Maharashtra,West,19.87757,75.34226,2026-07-28 00:00:00,25.6,17.5
1042,Aurangabad,Maharashtra,West,19.87757,75.34226,2026-07-29 00:00:00,24.5,16.7
1043,Aurangabad,Maharashtra,West,19.87757,75.34226,2026-07-30 00:00:00,23.9,19.1
1044,Aurangabad,Maharashtra,West,19.87757,75.34226,2026-07-31 00:00:00,23.2,19
1045,Aurangabad,Maharashtra,West,19.87757,75.34226,2026-08-01 00:00:00,24.7,17.3
1046,Aurangabad,Maharashtra,West,19.87757,75.34226,2026-08-02 00:00:00,25.5,16
1047,Aurangabad,Maharashtra,West,19.87757,75.34226,2026-08-03 00:00:00,25.2,14.2
1048,Aurangabad,Maharashtra,West,19.87757,75.34226,2026-08-04 00:00:00,25.4,13.9
1049,Aurangabad,Maharashtra,West,19.87757,75.34226,2026-08-05 00:00:00,25.1,13.6
1050,Aurangabad,Maharashtra,West,19.87757,75.34226,2026-08-06 00:00:00,25.2,14.7
1051,Aurangabad,Maharashtra,West,19.87757,75.34226,2026-08-07 00:00:00,25.3,18.9
1052,Aurangabad,Maharashtra,West,19.87757,75.34226,2026-08-08 00:00:00,25.5,18
1053,Kolhapur,Maharashtra,West,16.69563,74.23167,2026-07-10 00:00:00,24.9,17.7
1054,Kolhapur,Maharashtra,West,16.69563,74.23167,2026-07-11 00:00:00,24.7,18.5
1055,Kolhapur,Maharashtra,West,16.69563,74.23167,2026-07-12 00:00:00,24.8,19.1
1056,Kolhapur,Maharashtra,West,16.69563,74.23167,2026-07-13 00:00:00,24.7,18.6
1057,Kolhapur,Maharashtra,West,16.69563,74.23167,2026-07-14 00:00:00,24.7,15.7
1058,Kolhapur,Maharashtra,West,16.69563,74.23167,2026-07-15 00:00:00,23.9,15
1059,Kolhapur,Maharashtra,West,16.69563,74.23167,2026-07-16 00:00:00,24.4,15.3
1060,Kolhapur,Maharashtra,West,16.69563,74.23167,2026-07-17 00:00:00,23.9,15.6
1061,Kolhapur,Maharashtra,West,16.69563,74.23167,2026-07-18 00:00:00,23.7,15.9
1062,Kolhapur,Maharashtra,West,16.69563,74.23167,2026-07-19 00:00:00,23.6,15.8
1063,Kolhapur,Maharashtra,West,16.69563,74.23167,2026-07-20 00:00:00,23.3,18.3
1064,Kolhapur,Maharashtra,West,16.69563,74.23167,2026-07-21 00:00:00,23.1,19.2
1065,Kolhapur,Maharashtra,West,16.69563,74.23167,2026-07-22 00:00:00,22.6,21.6
1066,Kolhapur,Maharashtra,West,16.69563,74.23167,2026-07-23 00:00:00,22.9,23.7
1067,Kolhapur,Maharashtra,West,16.69563,74.23167,2026-07-24 00:00:00,23.2,23.4
1068,Kolhapur,Maharashtra,West,16.69563,74.23167,2026-07-25 00:00:00,24,20.6
1069,Kolhapur,Maharashtra,West,16.69563,74.23167,2026-07-26 00:00:00,24.2,17
1070,Kolhapur,Maharashtra,West,16.69563,74.23167,2026-07-27 00:00:00,23.8,18.1
1071,Kolhapur,Maharashtra,West,16.69563,74.23167,2026-07-28 00:00:00,23.5,19.3
1072,Kolhapur,Maharashtra,West,16.69563,74.23167,2026-07-29 00:00:00,23.7,21.6
1073,Kolhapur,Maharashtra,West,16.69563,74.23167,2026-07-30 00:00:00,23.6,22.8
1074,Kolhapur,Maharashtra,West,16.69563,74.23167,2026-07-31 00:00:00,23.5,21.7
1075,Kolhapur,Maharashtra,West,16.69563,74.23167,2026-08-01 00:00:00,23.4,20
1076,Kolhapur,Maharashtra,West,16.69563,74.23167,2026-08-02 00:00:00,23.5,17.5
1077,Kolhapur,Maharashtra,West,16.69563,74.23167,2026-08-03 00:00:00,23.7,16.5
1078,Kolhapur,Maharashtra,West,16.69563,74.23167,2026-08-04 00:00:00,23.7,15.8
1079,Kolhapur,Maharashtra,West,16.69563,74.23167,2026-08-05 00:00:00,23.5,16.7
1080,Kolhapur,Maharashtra,West,16.69563,74.23167,2026-08-06 00:00:00,23.5,17.9
1081,Kolhapur,Maharashtra,West,16.69563,74.23167,2026-08-07 00:00:00,24,18.4
1082,Kolhapur,Maharashtra,West,16.69563,74.23167,2026-08-08 00:00:00,23.9,17.4
1083,Solapur,Maharashtra,West,17.67152,75.91044,2026-07-10 00:00:00,28,13.8
1084,Solapur,Maharashtra,West,17.67152,75.91044,2026-07-11 00:00:00,28.1,17.1
1085,Solapur,Maharashtra,West,17.67152,75.91044,2026-07-12 00:00:00,28,17.2
1086,Solapur,Maharashtra,West,17.67152,75.91044,2026-07-13 00:00:00,28.2,16.7
1087,Solapur,Maharashtra,West,17.67152,75.91044,2026-07-14 00:00:00,28.4,13.9
1088,Solapur,Maharashtra,West,17.67152,75.91044,2026-07-15 00:00:00,27.6,13.9
1089,Solapur,Maharashtra,West,17.67152,75.91044,2026-07-16 00:00:00,28.4,12.2
1090,Solapur,Maharashtra,West,17.67152,75.91044,2026-07-17 00:00:00,26.6,9.5
1091,Solapur,Maharashtra,West,17.67152,75.91044,2026-07-18 00:00:00,25.7,9.2
1092,Solapur,Maharashtra,West,17.67152,75.91044,2026-07-19 00:00:00,26.3,10.6
1093,Solapur,Maharashtra,West,17.67152,75.91044,2026-07-20 00:00:00,26,13.7
1094,Solapur,Maharashtra,West,17.67152,75.91044,2026-07-21 00:00:00,25.8,15.5
1095,Solapur,Maharashtra,West,17.67152,75.91044,2026-07-22 00:00:00,25.1,17.7
1096,Solapur,Maharashtra,West,17.67152,75.91044,2026-07-23 00:00:00,25.8,20.1
1097,Solapur,Maharashtra,West,17.67152,75.91044,2026-07-24 00:00:00,27.3,20.9
1098,Solapur,Maharashtra,West,17.67152,75.91044,2026-07-25 00:00:00,27.2,15.2
1099,Solapur,Maharashtra,West,17.67152,75.91044,2026-07-26 00:00:00,27.4,14.1
1100,Solapur,Maharashtra,West,17.67152,75.91044,2026-07-27 00:00:00,26.4,12.7
1101,Solapur,Maharashtra,West,17.67152,75.91044,2026-07-28 00:00:00,26.1,13.3
1102,Solapur,Maharashtra,West,17.67152,75.91044,2026-07-29 00:00:00,25.7,12.7
1103,Solapur,Maharashtra,West,17.67152,75.91044,2026-07-30 00:00:00,25.2,15.9
1104,Solapur,Maharashtra,West,17.67152,75.91044,2026-07-31 00:00:00,25.5,17.6
1105,Solapur,Maharashtra,West,17.67152,75.91044,2026-08-01 00:00:00,27.4,16.3
1106,Solapur,Maharashtra,West,17.67152,75.91044,2026-08-02 00:00:00,27,12.5
1107,Solapur,Maharashtra,West,17.67152,75.91044,2026-08-03 00:00:00,26.2,11.6
1108,Solapur,Maharashtra,West,17.67152,75.91044,2026-08-04 00:00:00,26.7,9.7
1109,Solapur,Maharashtra,West,17.67152,75.91044,2026-08-05 00:00:00,26.4,10.6
1110,Solapur,Maharashtra,West,17.67152,75.91044,2026-08-06 00:00:00,25.8,11.9
1111,Solapur,Maharashtra,West,17.67152,75.91044,2026-08-07 00:00:00,26.6,15.9
1112,Solapur,Maharashtra,West,17.67152,75.91044,2026-08-08 00:00:00,26.9,15.3
1113,Thane,Maharashtra,West,19.19704,72.96355,2026-07-10 00:00:00,28.1,12
1114,Thane,Maharashtra,West,19.19704,72.96355,2026-07-11 00:00:00,28.2,13.8
1115,Thane,Maharashtra,West,19.19704,72.96355,2026-07-12 00:00:00,28.6,14.8
1116,Thane,Maharashtra,West,19.19704,72.96355,2026-07-13 00:00:00,28.7,13.4
1117,Thane,Maharashtra,West,19.19704,72.96355,2026-07-14 00:00:00,28.4,10.5
1118,Thane,Maharashtra,West,19.19704,72.96355,2026-07-15 00:00:00,27.4,9.4
1119,Thane,Maharashtra,West,19.19704,72.96355,2026-07-16 00:00:00,26.9,8.6
1120,Thane,Maharashtra,West,19.19704,72.96355,2026-07-17 00:00:00,26.5,6.3
1121,Thane,Maharashtra,West,19.19704,72.96355,2026-07-18 00:00:00,26.3,8
1122,Thane,Maharashtra,West,19.19704,72.96355,2026-07-19 00:00:00,26,8.9
1123,Thane,Maharashtra,West,19.19704,72.96355,2026-07-20 00:00:00,25.9,10.6
1124,Thane,Maharashtra,West,19.19704,72.96355,2026-07-21 00:00:00,26.2,12.2
1125,Thane,Maharashtra,West,19.19704,72.96355,2026-07-22 00:00:00,25.4,16.8
1126,Thane,Maharashtra,West,19.19704,72.96355,2026-07-23 00:00:00,25.6,20.6
1127,Thane,Maharashtra,West,19.19704,72.96355,2026-07-24 00:00:00,26.1,16.9
1128,Thane,Maharashtra,West,19.19704,72.96355,2026-07-25 00:00:00,26.8,11.6
1129,Thane,Maharashtra,West,19.19704,72.96355,2026-07-26 00:00:00,25.7,7
1130,Thane,Maharashtra,West,19.19704,72.96355,2026-07-27 00:00:00,26.1,9.7
1131,Thane,Maharashtra,West,19.19704,72.96355,2026-07-28 00:00:00,27.3,11.8
1132,Thane,Maharashtra,West,19.19704,72.96355,2026-07-29 00:00:00,27.4,14.2
1133,Thane,Maharashtra,West,19.19704,72.96355,2026-07-30 00:00:00,26.9,12.1
1134,Thane,Maharashtra,West,19.19704,72.96355,2026-07-31 00:00:00,26.6,14.3
1135,Thane,Maharashtra,West,19.19704,72.96355,2026-08-01 00:00:00,27,15.7
1136,Thane,Maharashtra,West,19.19704,72.96355,2026-08-02 00:00:00,26.4,12.7
1137,Thane,Maharashtra,West,19.19704,72.96355,2026-08-03 00:00:00,26.7,10.3
1138,Thane,Maharashtra,West,19.19704,72.96355,2026-08-04 00:00:00,26.7,8.9
1139,Thane,Maharashtra,West,19.19704,72.96355,2026-08-05 00:00:00,26.7,9.4
1140,Thane,Maharashtra,West,19.19704,72.96355,2026-08-06 00:00:00,27,10.9
1141,Thane,Maharashtra,West,19.19704,72.96355,2026-08-07 00:00:00,27.5,13.3
1142,Thane,Maharashtra,West,19.19704,72.96355,2026-08-08 00:00:00,27.3,11.3
1143,Surat,Gujarat,West,21.19594,72.83023,2026-07-10 00:00:00,29.3,20.3
1144,Surat,Gujarat,West,21.19594,72.83023,2026-07-11 00:00:00,29.2,22
1145,Surat,Gujarat,West,21.19594,72.83023,2026-07-12 00:00:00,29.5,23.6
1146,Surat,Gujarat,West,21.19594,72.83023,2026-07-13 00:00:00,29.6,21.7
1147,Surat,Gujarat,West,21.19594,72.83023,2026-07-14 00:00:00,29.2,18.3
1148,Surat,Gujarat,West,21.19594,72.83023,2026-07-15 00:00:00,28.3,14
1149,Surat,Gujarat,West,21.19594,72.83023,2026-07-16 00:00:00,28.3,11.2
1150,Surat,Gujarat,West,21.19594,72.83023,2026-07-17 00:00:00,28.6,12.8
1151,Surat,Gujarat,West,21.19594,72.83023,2026-07-18 00:00:00,28.3,12.6
1152,Surat,Gujarat,West,21.19594,72.83023,2026-07-19 00:00:00,27.8,13
1153,Surat,Gujarat,West,21.19594,72.83023,2026-07-20 00:00:00,27.3,13.9
1154,Surat,Gujarat,West,21.19594,72.83023,2026-07-21 00:00:00,26.8,14.4
1155,Surat,Gujarat,West,21.19594,72.83023,2026-07-22 00:00:00,26,8.4
1156,Surat,Gujarat,West,21.19594,72.83023,2026-07-23 00:00:00,26.2,14.5
1157,Surat,Gujarat,West,21.19594,72.83023,2026-07-24 00:00:00,26.9,18.6
1158,Surat,Gujarat,West,21.19594,72.83023,2026-07-25 00:00:00,27.5,16.1
1159,Surat,Gujarat,West,21.19594,72.83023,2026-07-26 00:00:00,27.9,11.1
1160,Surat,Gujarat,West,21.19594,72.83023,2026-07-27 00:00:00,27.7,10.4
1161,Surat,Gujarat,West,21.19594,72.83023,2026-07-28 00:00:00,28.7,15.3
1162,Surat,Gujarat,West,21.19594,72.83023,2026-07-29 00:00:00,28.6,15.1
1163,Surat,Gujarat,West,21.19594,72.83023,2026-07-30 00:00:00,28.4,11.1
1164,Surat,Gujarat,West,21.19594,72.83023,2026-07-31 00:00:00,26.7,17.3
1165,Surat,Gujarat,West,21.19594,72.83023,2026-08-01 00:00:00,26.5,16.1
1166,Surat,Gujarat,West,21.19594,72.83023,2026-08-02 00:00:00,27.5,15.5
1167,Surat,Gujarat,West,21.19594,72.83023,2026-08-03 00:00:00,28.2,12.4
1168,Surat,Gujarat,West,21.19594,72.83023,2026-08-04 00:00:00,28.3,10.9
1169,Surat,Gujarat,West,21.19594,72.83023,2026-08-05 00:00:00,27.9,12
1170,Surat,Gujarat,West,21.19594,72.83023,2026-08-06 00:00:00,28.2,15.6
1171,Surat,Gujarat,West,21.19594,72.83023,2026-08-07 00:00:00,28.4,15.8
1172,Surat,Gujarat,West,21.19594,72.83023,2026-08-08 00:00:00,28.2,13.9
1173,Ahmedabad,Gujarat,West,23.02579,72.58727,2026-07-10 00:00:00,31,13.5
1174,Ahmedabad,Gujarat,West,23.02579,72.58727,2026-07-11 00:00:00,31.2,16.7
1175,Ahmedabad,Gujarat,West,23.02579,72.58727,2026-07-12 00:00:00,31.9,16.8
1176,Ahmedabad,Gujarat,West,23.02579,72.58727,2026-07-13 00:00:00,32.1,16.1
1177,Ahmedabad,Gujarat,West,23.02579,72.58727,2026-07-14 00:00:00,31.5,13.8
1178,Ahmedabad,Gujarat,West,23.02579,72.58727,2026-07-15 00:00:00,30.6,9.8
1179,Ahmedabad,Gujarat,West,23.02579,72.58727,2026-07-16 00:00:00,30.7,8.7
1180,Ahmedabad,Gujarat,West,23.02579,72.58727,2026-07-17 00:00:00,31.5,9.2
1181,Ahmedabad,Gujarat,West,23.02579,72.58727,2026-07-18 00:00:00,31,9.5
1182,Ahmedabad,Gujarat,West,23.02579,72.58727,2026-07-19 00:00:00,29.8,8
1183,Ahmedabad,Gujarat,West,23.02579,72.58727,2026-07-20 00:00:00,28.9,7.4
1184,Ahmedabad,Gujarat,West,23.02579,72.58727,2026-07-21 00:00:00,29,7.7
1185,Ahmedabad,Gujarat,West,23.02579,72.58727,2026-07-22 00:00:00,28.5,8
1186,Ahmedabad,Gujarat,West,23.02579,72.58727,2026-07-23 00:00:00,26.4,9.4
1187,Ahmedabad,Gujarat,West,23.02579,72.58727,2026-07-24 00:00:00,25.8,14.5
1188,Ahmedabad,Gujarat,West,23.02579,72.58727,2026-07-25 00:00:00,26.5,12.4
1189,Ahmedabad,Gujarat,West,23.02579,72.58727,2026-07-26 00:00:00,27.6,10.8
1190,Ahmedabad,Gujarat,West,23.02579,72.58727,2026-07-27 00:00:00,27.3,9.7
1191,Ahmedabad,Gujarat,West,23.02579,72.58727,2026-07-28 00:00:00,29.4,8.9
1192,Ahmedabad,Gujarat,West,23.02579,72.58727,2026-07-29 00:00:00,29.3,6.4
1193,Ahmedabad,Gujarat,West,23.02579,72.58727,2026-07-30 00:00:00,29.6,6.9
1194,Ahmedabad,Gujarat,West,23.02579,72.58727,2026-07-31 00:00:00,28.6,11.5
1195,Ahmedabad,Gujarat,West,23.02579,72.58727,2026-08-01 00:00:00,26.8,11.9
1196,Ahmedabad,Gujarat,West,23.02579,72.58727,2026-08-02 00:00:00,28.1,10.1
1197,Ahmedabad,Gujarat,West,23.02579,72.58727,2026-08-03 00:00:00,28.4,9.8
1198,Ahmedabad,Gujarat,West,23.02579,72.58727,2026-08-04 00:00:00,29.2,7.8
1199,Ahmedabad,Gujarat,West,23.02579,72.58727,2026-08-05 00:00:00,29,7.8
1200,Ahmedabad,Gujarat,West,23.02579,72.58727,2026-08-06 00:00:00,29.5,8.6
1201,Ahmedabad,Gujarat,West,23.02579,72.58727,2026-08-07 00:00:00,29.2,9.9
1202,Ahmedabad,Gujarat,West,23.02579,72.58727,2026-08-08 00:00:00,29.6,9.2
1203,Vadodara,Gujarat,West,22.29941,73.20812,2026-07-10 00:00:00,30.1,18.4
1204,Vadodara,Gujarat,West,22.29941,73.20812,2026-07-11 00:00:00,29.9,20.5
1205,Vadodara,Gujarat,West,22.29941,73.20812,2026-07-12 00:00:00,29.9,22.1
1206,Vadodara,Gujarat,West,22.29941,73.20812,2026-07-13 00:00:00,30.2,20.8
1207,Vadodara,Gujarat,West,22.29941,73.20812,2026-07-14 00:00:00,29.9,17.6
1208,Vadodara,Gujarat,West,22.29941,73.20812,2026-07-15 00:00:00,30.1,13.6
1209,Vadodara,Gujarat,West,22.29941,73.20812,2026-07-16 00:00:00,29.3,11.3
1210,Vadodara,Gujarat,West,22.29941,73.20812,2026-07-17 00:00:00,30,11.1
1211,Vadodara,Gujarat,West,22.29941,73.20812,2026-07-18 00:00:00,29.9,11.7
1212,Vadodara,Gujarat,West,22.29941,73.20812,2026-07-19 00:00:00,29.4,11
1213,Vadodara,Gujarat,West,22.29941,73.20812,2026-07-20 00:00:00,27.8,11.5
1214,Vadodara,Gujarat,West,22.29941,73.20812,2026-07-21 00:00:00,27.4,10.6
1215,Vadodara,Gujarat,West,22.29941,73.20812,2026-07-22 00:00:00,27.2,8.9
1216,Vadodara,Gujarat,West,22.29941,73.20812,2026-07-23 00:00:00,25.9,12.1
1217,Vadodara,Gujarat,West,22.29941,73.20812,2026-07-24 00:00:00,26.9,19.1
1218,Vadodara,Gujarat,West,22.29941,73.20812,2026-07-25 00:00:00,26.5,14.4
1219,Vadodara,Gujarat,West,22.29941,73.20812,2026-07-26 00:00:00,28.1,11.8
1220,Vadodara,Gujarat,West,22.29941,73.20812,2026-07-27 00:00:00,27.2,11.1
1221,Vadodara,Gujarat,West,22.29941,73.20812,2026-07-28 00:00:00,29.1,12.5
1222,Vadodara,Gujarat,West,22.29941,73.20812,2026-07-29 00:00:00,28.8,8
1223,Vadodara,Gujarat,West,22.29941,73.20812,2026-07-30 00:00:00,29.2,8.3
1224,Vadodara,Gujarat,West,22.29941,73.20812,2026-07-31 00:00:00,27.4,11.6
1225,Vadodara,Gujarat,West,22.29941,73.20812,2026-08-01 00:00:00,26.6,14.5
1226,Vadodara,Gujarat,West,22.29941,73.20812,2026-08-02 00:00:00,27.7,13.8
1227,Vadodara,Gujarat,West,22.29941,73.20812,2026-08-03 00:00:00,28.8,11.4
1228,Vadodara,Gujarat,West,22.29941,73.20812,2026-08-04 00:00:00,29,10.7
1229,Vadodara,Gujarat,West,22.29941,73.20812,2026-08-05 00:00:00,28.7,11
1230,Vadodara,Gujarat,West,22.29941,73.20812,2026-08-06 00:00:00,29.1,13.3
1231,Vadodara,Gujarat,West,22.29941,73.20812,2026-08-07 00:00:00,28.9,13.2
1232,Vadodara,Gujarat,West,22.29941,73.20812,2026-08-08 00:00:00,29,11.6
1233,Rajkot,Gujarat,West,22.29161,70.79322,2026-07-10 00:00:00,30.1,18.7
1234,Rajkot,Gujarat,West,22.29161,70.79322,2026-07-11 00:00:00,30.1,22.1
